granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,7926,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2109,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,,"Ruiz, Raul",Mr. RUIZ,Raul Ruiz,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,8156,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,8091,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,7949,"Huelskamp, Tim",Mr. HUELSKAMP,Tim Huelskamp,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1981,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,7942,"Stutzman, Marlin A.",Mr. STUTZMAN,Marlin A. Stutzman,Mr. Marlin Stutzman
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2221,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Mr. Gary Palmer
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2102,SPEAKING,H,114,B001287,"Bera, Ami",CA,D,,"Bera, Ami",Mr. BERA,Ami Bera,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2130,SPEAKING,H,114,M001189,"Messer, Luke",IN,R,,"Messer, Luke",Mr. MESSER,Luke Messer,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,7891,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,7929,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,1892,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,7959,"Scalise, Steve",Mr. SCALISE,Steve Scalise,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2015-09-18-pt1-PgH6167,CREC-2015-09-18,2015-09-18,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-09-18-pt1-PgH6167-2,CREC-2015-09-18,2015-09-18,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1748,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,8154,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,7883,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,8153,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,8048,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1922,SPEAKING,H,114,G000558,"Guthrie, Brett",KY,R,7954,"Guthrie, Brett",Mr. GUTHRIE,Brett Guthrie,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1838,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,7881,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Mr. Gus Bilirakis
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1479,SPEAKING,H,114,D000197,"DeGette, Diana",CO,D,7859,"DeGette, Diana",Ms. DeGETTE,Diana DeGette,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2018,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,7947,"Bucshon, Larry",Mr. BUCSHON,Larry Bucshon,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,7929,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2036,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,8025,"Ellmers, Renee L.",Mrs. ELLMERS of North Carolina,Renee L. Ellmers,Mrs. Renee Ellmers
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2172,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy III
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,7810,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Ms. Doris Matsui
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,8161,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Ms. CAPPS,Lois Capps,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,7965,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1890,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,7817,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1514,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,8134,"Pitts, Joseph R.",Mr. PITTS,Joseph R. Pitts,Joseph Pitts
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,7892,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,7863,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,8373,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,7992,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2072,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,8220,"Duffy, Sean P.",Mr. DUFFY,Sean P. Duffy,Mr. Sean Duffy
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2096,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,8374,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Ms. Suzan Delbene
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2049,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,8108,"Gibbs, Bob",Mr. GIBBS,Bob Gibbs,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,8708,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2126,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2141,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",Mr. PITTENGER,Robert Pittenger,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,,SPEAKING,H,114,,,FL,,,,Ms. CASTRO of Florida,,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2239,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,,"Allen, Rick W.",Mr. ALLEN,Rick W. Allen,Mr. Rick Allen
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,,"Hice, Jody B.",Mr. JODY B. HICE of Georgia,Jody B. Hice,Mr. Jody Hice
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,7984,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,8183,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2152,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,,"Wenstrup, Brad R.",Mr. WENSTRUP,Brad R. Wenstrup,Mr. Brad Wenstrup
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,7844,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,8073,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,7871,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,1724,SPEAKING,H,114,K000362,"King, Steve",IA,R,7918,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-09-18-pt1-PgH6168,CREC-2015-09-18,2015-09-18,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-09-18-pt1-PgH6168-2,CREC-2015-09-18,2015-09-18,,2035,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,8022,"Palazzo, Steven M.",Mr. PALAZZO,Steven M. Palazzo,Mr. Steven Palazzo
CREC-2015-09-18-pt1-PgH6168-3,CREC-2015-09-18,2015-09-18,,2240,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,,"Takai, Mark",Mr. TAKAI,Mark Takai,
CREC-2015-09-18-pt1-PgH6168-5,CREC-2015-09-18,2015-09-18,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2015-09-18-pt1-PgH6168-4,CREC-2015-09-18,2015-09-18,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-09-18-pt1-PgH6168-6,CREC-2015-09-18,2015-09-18,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-09-18-pt1-PgH6169,CREC-2015-09-18,2015-09-18,,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,8082,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-09-18-pt1-PgH6169-2,CREC-2015-09-18,2015-09-18,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-09-18-pt1-PgH6169-3,CREC-2015-09-18,2015-09-18,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-18-pt1-PgH6169-4,CREC-2015-09-18,2015-09-18,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-18-pt1-PgH6169-5,CREC-2015-09-18,2015-09-18,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-09-18-pt1-PgH6169-6,CREC-2015-09-18,2015-09-18,,2014,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,7931,"Kinzinger, Adam",Mr. KINZINGER of Illinois,Adam Kinzinger,
CREC-2015-09-18-pt1-PgH6175,CREC-2015-09-18,2015-09-18,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-09-18-pt1-PgH6170,CREC-2015-09-18,2015-09-18,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-09-18-pt1-PgH6174,CREC-2015-09-18,2015-09-18,,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,7799,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-09-18-pt1-PgH6175-3,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6175-2,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6175-5,CREC-2015-09-18,2015-09-18,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-09-18-pt1-PgH6175-6,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6175-4,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6177,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6176,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-2,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6177-2,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-3,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-5,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-4,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-6,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-7,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-8,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-9,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-10,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-11,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-12,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-13,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-14,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-16,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-15,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-17,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
CREC-2015-09-18-pt1-PgH6179-18,CREC-2015-09-18,2015-09-18,,,,,,,,,,,,,,
