granuleId,packageId,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-16-pt1-PgH8159-7,CREC-2015-11-16,,2226,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2015-11-16-pt1-PgH8159-7,CREC-2015-11-16,7798,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Mr. Paul Gosar
CREC-2015-11-16-pt1-PgH8159-7,CREC-2015-11-16,7832,1526,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2015-11-16-pt1-PgH8159-7,CREC-2015-11-16,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2015-11-16-pt1-PgH8170,CREC-2015-11-16,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-11-16-pt1-PgH8170,CREC-2015-11-16,8373,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-11-16-pt1-PgH8169,CREC-2015-11-16,8108,2049,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,,"Gibbs, Bob",Mr. GIBBS,Bob Gibbs,
CREC-2015-11-16-pt1-PgH8169,CREC-2015-11-16,7843,1602,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-11-16-pt1-PgH8174,CREC-2015-11-16,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-11-16-pt1-PgH8174,CREC-2015-11-16,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-11-16-pt1-PgH8174,CREC-2015-11-16,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2015-11-16-pt1-PgH8174,CREC-2015-11-16,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-11-16-pt1-PgH8174,CREC-2015-11-16,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-11-16-pt1-PgH8171,CREC-2015-11-16,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-11-16-pt1-PgH8171,CREC-2015-11-16,8373,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-11-16-pt1-PgH8171,CREC-2015-11-16,7799,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-11-16-pt1-PgH8171,CREC-2015-11-16,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-11-16-pt1-PgH8171,CREC-2015-11-16,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-16-pt1-PgH8175,CREC-2015-11-16,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-11-16-pt1-PgH8175,CREC-2015-11-16,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-11-16-pt1-PgH8175,CREC-2015-11-16,8001,1856,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,,"Walz, Timothy J.",Mr. WALZ,Timothy J. Walz,Mr. Timothy Walz
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,8134,1514,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,,"Pitts, Joseph R.",Mr. PITTS,Joseph R. Pitts,Joseph Pitts
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,8185,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,7978,1854,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,,"Sarbanes, John P.",Mr. SARBANES,John P. Sarbanes,Mr. John Sarbanes
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Ms. Doris Matsui
CREC-2015-11-16-pt1-PgH8176,CREC-2015-11-16,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-11-16-pt1-PgH8180,CREC-2015-11-16,8134,1514,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,,"Pitts, Joseph R.",Mr. PITTS,Joseph R. Pitts,Joseph Pitts
CREC-2015-11-16-pt1-PgH8180,CREC-2015-11-16,8185,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-11-16-pt1-PgH8180,CREC-2015-11-16,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2015-11-16-pt1-PgH8180,CREC-2015-11-16,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Ms. Katherine Clark
CREC-2015-11-16-pt1-PgH8180,CREC-2015-11-16,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-11-16-pt1-PgH8182,CREC-2015-11-16,8115,1596,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2015-11-16-pt1-PgH8182,CREC-2015-11-16,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-11-16-pt1-PgH8182,CREC-2015-11-16,7819,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,7979,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Ms. Donna Edwards
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,,2155,SPEAKING,H,114,B001283,"Bridenstine, Jim",OK,R,,"Bridenstine, Jim",Mr. BRIDENSTINE,Jim Bridenstine,
CREC-2015-11-16-pt1-PgH8185,CREC-2015-11-16,7887,1915,SPEAKING,H,114,P000599,"Posey, Bill",FL,R,,"Posey, Bill",Mr. POSEY,Bill Posey,
CREC-2015-11-16-pt1-PgH8209,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8209-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8196,CREC-2015-11-16,7788,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2015-11-16-pt1-PgH8210,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8211,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8210-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8211-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8211-4,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8211-3,CREC-2015-11-16,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Mrs. Brenda Lawrence
CREC-2015-11-16-pt1-PgH8211-3,CREC-2015-11-16,7929,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-11-16-pt1-PgH8211-3,CREC-2015-11-16,8120,371,SPEAKING,H,114,F000043,"Fattah, Chaka",PA,D,,"Fattah, Chaka",Mr. FATTAH,Chaka Fattah,
CREC-2015-11-16-pt1-PgH8211-3,CREC-2015-11-16,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-11-16-pt1-PgH8212,CREC-2015-11-16,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,,"Bustos, Cheri",Mrs. BUSTOS,Cheri Bustos,
CREC-2015-11-16-pt1-PgH8212-2,CREC-2015-11-16,8200,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2015-11-16-pt1-PgH8213,CREC-2015-11-16,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2015-11-16-pt1-PgH8213-2,CREC-2015-11-16,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2015-11-16-pt1-PgH8213-3,CREC-2015-11-16,8168,1487,SPEAKING,H,114,G000377,"Granger, Kay",TX,R,,"Granger, Kay",Ms. GRANGER,Kay Granger,
CREC-2015-11-16-pt1-PgH8213-4,CREC-2015-11-16,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-11-16-pt1-PgH8213-4,CREC-2015-11-16,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-11-16-pt1-PgH8213-4,CREC-2015-11-16,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-16-pt1-PgH8219,CREC-2015-11-16,8161,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-11-16-pt1-PgH8219,CREC-2015-11-16,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-11-16-pt1-PgH8219,CREC-2015-11-16,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2015-11-16-pt1-PgH8217,CREC-2015-11-16,7887,1915,SPEAKING,H,114,P000599,"Posey, Bill",FL,R,,"Posey, Bill",Mr. POSEY,Bill Posey,
CREC-2015-11-16-pt1-PgH8217,CREC-2015-11-16,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-11-16-pt1-PgH8217,CREC-2015-11-16,7832,1526,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2015-11-16-pt1-PgH8217,CREC-2015-11-16,8017,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,,"Luetkemeyer, Blaine",Mr. LUETKEMEYER,Blaine Luetkemeyer,
CREC-2015-11-16-pt1-PgH8219-2,CREC-2015-11-16,8161,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-11-16-pt1-PgH8219-2,CREC-2015-11-16,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-11-16-pt1-PgH8219-2,CREC-2015-11-16,7905,2009,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2015-11-16-pt1-PgH8221,CREC-2015-11-16,8161,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-11-16-pt1-PgH8221,CREC-2015-11-16,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-11-16-pt1-PgH8221,CREC-2015-11-16,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,
CREC-2015-11-16-pt1-PgH8223,CREC-2015-11-16,8091,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-11-16-pt1-PgH8223,CREC-2015-11-16,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-11-16-pt1-PgH8227,CREC-2015-11-16,7820,1634,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,,"Honda, Michael M.",Mr. HONDA,Michael M. Honda,Michael Honda
CREC-2015-11-16-pt1-PgH8227-2,CREC-2015-11-16,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,
CREC-2015-11-16-pt1-PgH8227-3,CREC-2015-11-16,8373,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-11-16-pt1-PgH8228,CREC-2015-11-16,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-11-16-pt1-PgH8228-2,CREC-2015-11-16,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Ms. Robin Kelly
CREC-2015-11-16-pt1-PgH8228-2,CREC-2015-11-16,8373,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-11-16-pt1-PgH8228-2,CREC-2015-11-16,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-11-16-pt1-PgH8228-2,CREC-2015-11-16,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-11-16-pt1-PgH8235,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,8025,2036,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,,"Ellmers, Renee L.",Mrs. ELLMERS of North Carolina,Renee L. Ellmers,Mrs. Renee Ellmers
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,,2294,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,,"Kelly, Trent",Mr. KELLY of Mississippi,Trent Kelly,
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,7948,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,,"Young, Todd",Mr. YOUNG of Indiana,Todd Young,Mr. Todd C. Young
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,,2261,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Mr. Lee Zeldin
CREC-2015-11-16-pt1-PgH8232,CREC-2015-11-16,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-11-16-pt1-PgH8235-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8236,CREC-2015-11-16,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-11-16-pt1-PgH8236-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8238,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8239,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240-3,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240-4,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240-5,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8240-6,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-2,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-3,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-4,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-5,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-7,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-6,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-8,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-9,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-10,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-11,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-12,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-13,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-15,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-14,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-16,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-17,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-18,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-20,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-21,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-19,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-22,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-23,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8241-24,CREC-2015-11-16,,,,,,,,,,,,,,
CREC-2015-11-16-pt1-PgH8243,CREC-2015-11-16,,,,,,,,,,,,,,
