granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-09-pt1-PgS7847-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Christopher S. Murphy
CREC-2015-11-09-pt1-PgS7847-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Tillis
CREC-2015-11-09-pt1-PgS7847-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Roland Tillis
CREC-2015-11-09-pt1-PgS7853,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7852,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-11-09-pt1-PgS7852,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-11-09-pt1-PgS7852,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-09-pt1-PgS7853-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2015-11-09-pt1-PgS7854,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7854,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-09-pt1-PgS7853-4,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7853-3,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2015-11-09-pt1-PgS7855,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-09-pt1-PgS7855,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7854-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-09-pt1-PgS7856,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-11-09-pt1-PgS7856,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-11-09-pt1-PgS7859,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-11-09-pt1-PgS7857,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-09-pt1-PgS7858,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-11-09-pt1-PgS7860,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-11-09-pt1-PgS7860-2,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7859-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,"Baldwin, Tammy",Ms. BALDWIN,Tammy Baldwin,
CREC-2015-11-09-pt1-PgS7860-3,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7860-4,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7860-5,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7860-6,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7862,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7862-2,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7862-3,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7863-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-11-09-pt1-PgS7863,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7863-3,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",Mr. MORAN,Jerry Moran,
CREC-2015-11-09-pt1-PgS7863-5,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-11-09-pt1-PgS7863-4,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-11-09-pt1-PgS7863-6,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",Mr. MORAN,Jerry Moran,
CREC-2015-11-09-pt1-PgS7863-7,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7864,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7864-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Ben Cardin
CREC-2015-11-09-pt1-PgS7864-3,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7864-4,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7864-5,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7864-6,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7864-7,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-11-09-pt1-PgS7865,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-11-09-pt1-PgS7865-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Mrs. GILLIBRAND,Kirsten E. Gillibrand,Kirsten Gillibrand
CREC-2015-11-09-pt1-PgS7865-3,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-11-09-pt1-PgS7865-4,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,"Sullivan, Dan",Mr. SULLIVAN,Dan Sullivan,
CREC-2015-11-09-pt1-PgS7866,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,"Sullivan, Dan",Mr. SULLIVAN,Dan Sullivan,
CREC-2015-11-09-pt1-PgS7866-2,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-11-09-pt1-PgS7866-3,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-11-09-pt1-PgS7866-4,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-11-09-pt1-PgS7866-5,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7866-6,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7867,CREC-2015-11-09,2015-11-09,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-09-pt1-PgS7867-2,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7867-3,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgS7867-4,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgE1615,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1198,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1199,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1199-2,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1199-3,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1199-4,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1201,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
CREC-2015-11-09-pt1-PgD1200,CREC-2015-11-09,2015-11-09,,,,,,,,,,,,
