granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-04-15-pt1-PgH2222-3,CREC-2015-04-15,2015-04-15,,,2133,SPEAKING,H,114,D000620,"Delaney, John K.",MD,D,"Delaney, John K.",Mr. John Delaney,Mr. DELANEY,John K. Delaney
CREC-2015-04-15-pt1-PgH2222-4,CREC-2015-04-15,2015-04-15,,8072,1864,SPEAKING,H,114,C001067,"Clarke, Yvette D.",NY,D,"Clarke, Yvette D.",Ms. Yvette Clarke,Ms. CLARKE of New York,Yvette D. Clarke
CREC-2015-04-15-pt1-PgH2222-5,CREC-2015-04-15,2015-04-15,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-04-15-pt1-PgH2223,CREC-2015-04-15,2015-04-15,,7889,2004,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,"Wilson, Frederica S.",Frederica Wilson,Ms. WILSON of Florida,Frederica S. Wilson
CREC-2015-04-15-pt1-PgH2222-6,CREC-2015-04-15,2015-04-15,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,8105,2047,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,"Stivers, Steve",,Mr. STIVERS,Steve Stivers
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,8149,322,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,"Duncan, John J., Jr.",John Duncan Jr.,Mr. DUNCAN of Tennessee,"John J. Duncan, Jr."
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa Delauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,8755,1155,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",William Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-04-15-pt1-PgH2223-2,CREC-2015-04-15,2015-04-15,,7959,1892,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,"Scalise, Steve",,Mr. SCALISE,Steve Scalise
CREC-2015-04-15-pt1-PgH2230,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2232,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2232,CREC-2015-04-15,2015-04-15,,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",,Mr. MARCHANT,Kenny Marchant
CREC-2015-04-15-pt1-PgH2232,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2232,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2230-2,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2230-2,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2230-2,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2235,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2235,CREC-2015-04-15,2015-04-15,,8125,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,"Meehan, Patrick",,Mr. MEEHAN,Patrick Meehan
CREC-2015-04-15-pt1-PgH2235,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2235,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2236,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2236,CREC-2015-04-15,2015-04-15,,,2143,SPEAKING,H,114,H001065,"Holding, George",NC,R,"Holding, George",,Mr. HOLDING,George Holding
CREC-2015-04-15-pt1-PgH2236,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2236,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2233,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2233,CREC-2015-04-15,2015-04-15,,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-04-15-pt1-PgH2233,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2233,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2241,CREC-2015-04-15,2015-04-15,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",,Mr. CHAFFETZ,Jason Chaffetz
CREC-2015-04-15-pt1-PgH2241,CREC-2015-04-15,2015-04-15,,7982,256,SPEAKING,H,114,C000984,"Cummings, Elijah E.",MD,D,"Cummings, Elijah E.",Elijah Cummings,Mr. CUMMINGS,Elijah E. Cummings
CREC-2015-04-15-pt1-PgH2238,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2238,CREC-2015-04-15,2015-04-15,,8106,2048,SPEAKING,H,114,R000586,"Renacci, James B.",OH,R,"Renacci, James B.",Mr. James Renacci,Mr. RENACCI,James B. Renacci
CREC-2015-04-15-pt1-PgH2238,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2238,CREC-2015-04-15,2015-04-15,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",,Mr. HUELSKAMP,Tim Huelskamp
CREC-2015-04-15-pt1-PgH2238,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",,Mr. CHAFFETZ,Jason Chaffetz
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,7982,256,SPEAKING,H,114,C000984,"Cummings, Elijah E.",MD,D,"Cummings, Elijah E.",Elijah Cummings,Mr. CUMMINGS,Elijah E. Cummings
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,,2142,SPEAKING,H,114,M001187,"Meadows, Mark",NC,R,"Meadows, Mark",,Mr. MEADOWS,Mark Meadows
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,8145,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-04-15-pt1-PgH2243,CREC-2015-04-15,2015-04-15,,7974,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Mr. Stephen Lynch,Mr. LYNCH,Stephen F. Lynch
CREC-2015-04-15-pt1-PgH2249,CREC-2015-04-15,2015-04-15,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",,Mr. CHAFFETZ,Jason Chaffetz
CREC-2015-04-15-pt1-PgH2249-2,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2240,CREC-2015-04-15,2015-04-15,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-04-15-pt1-PgH2240,CREC-2015-04-15,2015-04-15,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-04-15-pt1-PgH2240,CREC-2015-04-15,2015-04-15,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-04-15-pt1-PgH2249-4,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2250,CREC-2015-04-15,2015-04-15,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2015-04-15-pt1-PgH2249-3,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2251,CREC-2015-04-15,2015-04-15,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2015-04-15-pt1-PgH2252,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2252-2,CREC-2015-04-15,2015-04-15,,7973,1564,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2015-04-15-pt1-PgH2253-2,CREC-2015-04-15,2015-04-15,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2015-04-15-pt1-PgH2253,CREC-2015-04-15,2015-04-15,,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2015-04-15-pt1-PgH2251-2,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2253-4,CREC-2015-04-15,2015-04-15,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2015-04-15-pt1-PgH2253-5,CREC-2015-04-15,2015-04-15,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-04-15-pt1-PgH2253-3,CREC-2015-04-15,2015-04-15,,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-04-15-pt1-PgH2253-6,CREC-2015-04-15,2015-04-15,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2015-04-15-pt1-PgH2254-2,CREC-2015-04-15,2015-04-15,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-04-15-pt1-PgH2254,CREC-2015-04-15,2015-04-15,,8024,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",,Mr. BUTTERFIELD,G. K. Butterfield
CREC-2015-04-15-pt1-PgH2254-3,CREC-2015-04-15,2015-04-15,,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2015-04-15-pt1-PgH2254-5,CREC-2015-04-15,2015-04-15,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2015-04-15-pt1-PgH2254-4,CREC-2015-04-15,2015-04-15,,,2227,SPEAKING,H,114,D000623,"DeSaulnier, Mark",CA,D,"DeSaulnier, Mark",,Mr. DeSAULNIER,Mark DeSaulnier
CREC-2015-04-15-pt1-PgH2255,CREC-2015-04-15,2015-04-15,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2015-04-15-pt1-PgH2254-6,CREC-2015-04-15,2015-04-15,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2015-04-15-pt1-PgH2255-2,CREC-2015-04-15,2015-04-15,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2015-04-15-pt1-PgH2255-2,CREC-2015-04-15,2015-04-15,,8005,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",,Mr. ELLISON,Keith Ellison
CREC-2015-04-15-pt1-PgH2255-2,CREC-2015-04-15,2015-04-15,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-04-15-pt1-PgH2255-2,CREC-2015-04-15,2015-04-15,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2015-04-15-pt1-PgH2260,CREC-2015-04-15,2015-04-15,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-04-15-pt1-PgH2260,CREC-2015-04-15,2015-04-15,,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2015-04-15-pt1-PgH2260,CREC-2015-04-15,2015-04-15,,7939,1527,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,"Shimkus, John",John M. Shimkus,Mr. SHIMKUS,John Shimkus
CREC-2015-04-15-pt1-PgH2260,CREC-2015-04-15,2015-04-15,,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2015-04-15-pt1-PgH2260,CREC-2015-04-15,2015-04-15,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-04-15-pt1-PgH2263,CREC-2015-04-15,2015-04-15,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-04-15-pt1-PgH2266,CREC-2015-04-15,2015-04-15,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-04-15-pt1-PgH2266-2,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2267,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2268,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-2,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-3,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-4,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-5,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-7,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-6,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-8,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-9,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-10,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-11,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-12,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
CREC-2015-04-15-pt1-PgH2269-13,CREC-2015-04-15,2015-04-15,,,,,,,,,,,,,,
