granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,1061,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,1095,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,1101,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,1477,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,1706,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2083,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2169,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2237,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2302,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2342,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2368,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,2903,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,3229,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,3235,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,3339,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,3706,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,3974,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4033,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4488,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4514,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4614,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4625,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4626,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4632,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4662,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4710,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4740,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4774,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4896,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,4989,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5094,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5177,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5219,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5230,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5237,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5320,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5361,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5386,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5440,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5474,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5537,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5598,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5599,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5621,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5625,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5646,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5689,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5691,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5732,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5785,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5799,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5809,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5812,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5842,114,HR
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,BILLS,Congressional Bills,,5894,114,HR
CREC-2016-07-25-pt1-PgE1161-4,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1161-5,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1161-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1162,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgH5039-11,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1161-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1162-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1162-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1162-4,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1163,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1163-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1163-4,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1164,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1163-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1164-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1164-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1165-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1165,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1165-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1165-4,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1166-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1166-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1166,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1167,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1167-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1167-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1168,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1169-3,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1169-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1169,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1168-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgE1170,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgD842,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgD842-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,50,114,SCONRES
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,840,114,HRES
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,1777,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,3212,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,3480,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,4092,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,4391,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,4783,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,5227,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,5320,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,5926,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,5927,114,HR
CREC-2016-07-25-pt1-PgD842-3,CREC-2016-07-25,BILLS,Congressional Bills,,5930,114,HR
CREC-2016-07-25-pt1-PgD843,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgD843-2,CREC-2016-07-25,,,,,,
CREC-2016-07-25-pt1-PgD843-3,CREC-2016-07-25,BILLS,Congressional Bills,,50,114,SCONRES
