granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,3084,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,3095,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,3100,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,3229,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,4396,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,4520,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,5386,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,6025,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,6117,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,6382,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,6498,114,HR
CREC-2016-12-13-pt1-PgS-FrontMatter-6,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgS7169,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1713-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgS7169-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgS7169-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1713-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1713-4,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1713-5,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1714,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1714-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1715,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1714-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1715-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1715-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1716,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1716-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1716-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1717,CREC-2016-12-13,BILLS,Congressional Bills,,6483,114,HR
CREC-2016-12-13-pt1-PgE1717,CREC-2016-12-13,BILLS,Congressional Bills,,6483,114,HR
CREC-2016-12-13-pt1-PgE1717-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1717-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1718,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1718-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1717-4,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgE1718-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1134-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1134,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1135,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1135-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1135-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,8,114,S
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,710,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,1150,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,3084,114,S
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,3842,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,4939,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,5092,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,5510,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,6302,114,HR
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,BILLS,Congressional Bills,,6529,114,HR
