granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-13-pt1-PgH7586-2,CREC-2016-12-13,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-12-13-pt1-PgH7586,CREC-2016-12-13,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-12-13-pt1-PgH7584-2,CREC-2016-12-13,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7587-2,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7588-4,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7588,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7588-3,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7587-3,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7588-2,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgS-FrontMatter-6,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgS7169,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgE1713-3,CREC-2016-12-13,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-12-13-pt1-PgS7169-3,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgS7169-2,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgE1713-2,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1713-4,CREC-2016-12-13,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-13-pt1-PgE1713-5,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1714,CREC-2016-12-13,,,2122,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-12-13-pt1-PgE1714-2,CREC-2016-12-13,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-13-pt1-PgE1715,CREC-2016-12-13,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-12-13-pt1-PgE1714-3,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1715-2,CREC-2016-12-13,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-13-pt1-PgE1715-3,CREC-2016-12-13,,7302,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-13-pt1-PgE1716,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1716-2,CREC-2016-12-13,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-13-pt1-PgE1716-3,CREC-2016-12-13,,8115,1596,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",,Mr. WALDEN,Greg Walden
CREC-2016-12-13-pt1-PgE1717,CREC-2016-12-13,,8027,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2016-12-13-pt1-PgE1717-2,CREC-2016-12-13,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-13-pt1-PgE1717-3,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1718,CREC-2016-12-13,,7302,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-12-13-pt1-PgE1718-2,CREC-2016-12-13,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-12-13-pt1-PgE1717-4,CREC-2016-12-13,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-12-13-pt1-PgE1718-3,CREC-2016-12-13,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Sanford Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2016-12-13-pt1-PgD1134-2,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgD1134,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgD1135,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgD1135-2,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgD1135-3,CREC-2016-12-13,,,,,,,,,,,,,,
CREC-2016-12-13-pt1-PgD1134-3,CREC-2016-12-13,,,,,,,,,,,,,,
