granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,1664,SPEAKING,H,114,T000462,"Tiberi, Patrick J.",OH,R,8102,"Tiberi, Patrick J.",Mr. TIBERI,Patrick J. Tiberi,Patrick Tiberi
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,8091,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,8076,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,854,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,7967,"Neal, Richard E.",Mr. NEAL,Richard E. Neal,Richard Neal
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,8073,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,1634,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,7820,"Honda, Michael M.",Mr. HONDA,Michael M. Honda,Michael Honda
CREC-2015-02-13-pt1-PgH1041-2,CREC-2015-02-13,2015-02-13,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-02-13-pt1-PgH1051,CREC-2015-02-13,2015-02-13,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-02-13-pt1-PgH1051,CREC-2015-02-13,2015-02-13,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-02-13-pt1-PgH1051-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1051-2,CREC-2015-02-13,2015-02-13,,2265,SPEAKING,H,114,R000604,"Russell, Steve",OK,R,,"Russell, Steve",Mr. RUSSELL,Steve Russell,
CREC-2015-02-13-pt1-PgH1052,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1051-4,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1052-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1052-4,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1052-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1052-5,CREC-2015-02-13,2015-02-13,,2255,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2015-02-13-pt1-PgH1052-6,CREC-2015-02-13,2015-02-13,,2257,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,,"Ashford, Brad",Mr. ASHFORD,Brad Ashford,
CREC-2015-02-13-pt1-PgH1052-7,CREC-2015-02-13,2015-02-13,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-02-13-pt1-PgH1052-9,CREC-2015-02-13,2015-02-13,,1009,SPEAKING,H,114,S000018,"Salmon, Matt",AZ,R,,"Salmon, Matt",Mr. SALMON,Matt Salmon,
CREC-2015-02-13-pt1-PgH1052-8,CREC-2015-02-13,2015-02-13,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-02-13-pt1-PgH1053,CREC-2015-02-13,2015-02-13,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-13-pt1-PgH1053-2,CREC-2015-02-13,2015-02-13,,2228,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,,"Knight, Stephen",Mr. KNIGHT,Stephen Knight,
CREC-2015-02-13-pt1-PgH1053-3,CREC-2015-02-13,2015-02-13,,2227,SPEAKING,H,114,D000623,"DeSaulnier, Mark",CA,D,,"DeSaulnier, Mark",Mr. DeSAULNIER,Mark DeSaulnier,
CREC-2015-02-13-pt1-PgH1053-4,CREC-2015-02-13,2015-02-13,,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,7943,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2015-02-13-pt1-PgH1065,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1058,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1053-5,CREC-2015-02-13,2015-02-13,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-02-13-pt1-PgH1053-5,CREC-2015-02-13,2015-02-13,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-02-13-pt1-PgH1053-5,CREC-2015-02-13,2015-02-13,,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,7943,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2015-02-13-pt1-PgH1066-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1066,CREC-2015-02-13,2015-02-13,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-02-13-pt1-PgH1066-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-4,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-5,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-6,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-8,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-7,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-10,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-9,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-11,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-12,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-14,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-13,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-16,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-17,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-15,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-18,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-19,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-20,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-21,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-22,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-24,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-23,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-25,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-26,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-27,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1070-28,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-4,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-6,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-8,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-7,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-10,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-11,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-12,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-13,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-5,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-9,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-15,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-14,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-16,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-18,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-17,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-20,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-19,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-21,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-22,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-23,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgH1071-24,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgE211-2,CREC-2015-02-13,2015-02-13,,371,SPEAKING,H,114,F000043,"Fattah, Chaka",PA,D,8120,"Fattah, Chaka",Mr. FATTAH,Chaka Fattah,
CREC-2015-02-13-pt1-PgH1071-25,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgE211-3,CREC-2015-02-13,2015-02-13,,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,8211,"McDermott, Jim",Mr. McDERMOTT,Jim McDermott,
CREC-2015-02-13-pt1-PgE211-4,CREC-2015-02-13,2015-02-13,,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,7804,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-02-13-pt1-PgE212,CREC-2015-02-13,2015-02-11,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-02-13-pt1-PgE212-2,CREC-2015-02-13,2015-02-13,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-02-13-pt1-PgE212-3,CREC-2015-02-13,2015-02-13,,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,8027,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-02-13-pt1-PgE214,CREC-2015-02-13,2015-02-13,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-02-13-pt1-PgE213,CREC-2015-02-13,2015-02-13,,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,8027,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-02-13-pt1-PgE215-2,CREC-2015-02-13,2015-02-13,,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,7979,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Ms. Donna Edwards
CREC-2015-02-13-pt1-PgE215,CREC-2015-02-13,2015-02-13,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-02-13-pt1-PgE215-3,CREC-2015-02-13,2015-02-13,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-02-13-pt1-PgE216,CREC-2015-02-13,2015-02-13,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-02-13-pt1-PgE216-3,CREC-2015-02-13,2015-02-13,,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,8184,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-02-13-pt1-PgE216-2,CREC-2015-02-13,2015-02-13,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. CARTER of Texas,John R. Carter,Mr. John Carter
CREC-2015-02-13-pt1-PgE216-4,CREC-2015-02-13,2015-02-13,,2003,SPEAKING,H,114,R000593,"Ross, Dennis A.",FL,R,7884,"Ross, Dennis A.",Mr. ROSS,Dennis A. Ross,Dennis Ross
CREC-2015-02-13-pt1-PgE217-2,CREC-2015-02-13,2015-02-13,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-02-13-pt1-PgE217,CREC-2015-02-13,2015-02-13,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2015-02-13-pt1-PgE217-3,CREC-2015-02-13,2015-02-13,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-02-13-pt1-PgE218,CREC-2015-02-13,2015-02-13,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-02-13-pt1-PgE218-3,CREC-2015-02-13,2015-02-13,,1460,SPEAKING,H,114,A000055,"Aderholt, Robert B.",AL,R,7789,"Aderholt, Robert B.",Mr. ADERHOLT,Robert B. Aderholt,Robert Aderholt
CREC-2015-02-13-pt1-PgE218-2,CREC-2015-02-13,2015-02-13,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-02-13-pt1-PgE218-4,CREC-2015-02-13,2015-02-13,,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,8184,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-02-13-pt1-PgE218-5,CREC-2015-02-13,2015-02-13,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-02-13-pt1-PgD146,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgD146-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgE217-4,CREC-2015-02-13,2015-02-13,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-02-13-pt1-PgD147,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgD147-2,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgD146-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
CREC-2015-02-13-pt1-PgD147-3,CREC-2015-02-13,2015-02-13,,,,,,,,,,,,,,
