granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-09-17-pt1-PgH6087-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-17-pt1-PgH6087-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-09-17-pt1-PgH6087-7,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2015-09-17-pt1-PgH6087-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-09-17-pt1-PgH6088,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Ryan Zinke
CREC-2015-09-17-pt1-PgH6088-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Mrs. DAVIS of California,Susan A. Davis,Susan Davis
CREC-2015-09-17-pt1-PgH6088-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,"Wilson, Frederica S.",Ms. WILSON of Florida,Frederica S. Wilson,Frederica Wilson
CREC-2015-09-17-pt1-PgH6088-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-09-17-pt1-PgH6088-5,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001053,"Hartzler, Vicky",MO,R,"Hartzler, Vicky",Mrs. HARTZLER,Vicky Hartzler,
CREC-2015-09-17-pt1-PgH6088-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-09-17-pt1-PgH6089,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-09-17-pt1-PgH6089-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,"Duffy, Sean P.",Mr. DUFFY,Sean P. Duffy,Sean Duffy
CREC-2015-09-17-pt1-PgH6089-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Elizabeth Esty
CREC-2015-09-17-pt1-PgH6089-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001287,"Bera, Ami",CA,D,"Bera, Ami",Mr. BERA,Ami Bera,
CREC-2015-09-17-pt1-PgH6089-5,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Charles Dent
CREC-2015-09-17-pt1-PgH6089-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2015-09-17-pt1-PgH6090-3,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6090,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2015-09-17-pt1-PgH6090-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-09-17-pt1-PgH6109,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6090-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-09-17-pt1-PgH6090-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-09-17-pt1-PgH6090-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-09-17-pt1-PgH6090-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-09-17-pt1-PgH6090-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",Mr. HUDSON,Richard Hudson,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Doris Matsui
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000584,"Love, Mia B.",UT,R,"Love, Mia B.",Mrs. LOVE,Mia B. Love,Mia Love
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-09-17-pt1-PgH6096,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",Mrs. BUSTOS,Cheri Bustos,
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001287,"Bera, Ami",CA,D,"Bera, Ami",Mr. BERA,Ami Bera,
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,"Shimkus, John",Mr. SHIMKUS,John Shimkus,John M. Shimkus
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,"LaHood, Darin",Mr. LaHOOD,Darin LaHood,
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-09-17-pt1-PgH6109-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2015-09-17-pt1-PgH6121,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Suzan DelBene
CREC-2015-09-17-pt1-PgH6112,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-09-17-pt1-PgH6122,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-09-17-pt1-PgH6122-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",Mr. HILL,J. French Hill,J. Hill
CREC-2015-09-17-pt1-PgH6123,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2015-09-17-pt1-PgH6122-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-09-17-pt1-PgH6123-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",Mr. YOUNG of Indiana,Todd Young,
CREC-2015-09-17-pt1-PgH6123-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-17-pt1-PgH6123-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-09-17-pt1-PgH6123-5,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-09-17-pt1-PgH6124,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,F000456,"Fleming, John",LA,R,"Fleming, John",Mr. FLEMING,John Fleming,
CREC-2015-09-17-pt1-PgH6123-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2015-09-17-pt1-PgH6124-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000588,"Pearce, Stevan",NM,R,"Pearce, Stevan",Mr. PEARCE,Stevan Pearce,
CREC-2015-09-17-pt1-PgH6124-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-09-17-pt1-PgH6124-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,J000289,"Jordan, Jim",OH,R,"Jordan, Jim",Mr. JORDAN,Jim Jordan,
CREC-2015-09-17-pt1-PgH6124-5,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2015-09-17-pt1-PgH6124-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000573,"Labrador, Raul R.",ID,R,"Labrador, Raul R.",Mr. LABRADOR,Raul R. Labrador,Raul Labrador
CREC-2015-09-17-pt1-PgH6125-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M001194,"Moolenaar, John R.",MI,R,"Moolenaar, John R.",Mr. MOOLENAAR,John R. Moolenaar,John Moolenaar
CREC-2015-09-17-pt1-PgH6125-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,"Carter, John R.",Mr. CARTER of Texas,John R. Carter,John Carter
CREC-2015-09-17-pt1-PgH6125,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",Mr. PERRY,Scott Perry,
CREC-2015-09-17-pt1-PgH6125-4,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-09-17-pt1-PgH6125-5,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",Mr. HUELSKAMP,Tim Huelskamp,
CREC-2015-09-17-pt1-PgH6125-6,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-09-17-pt1-PgH6126,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,"Mooney, Alexander X.",Mr. MOONEY of West Virginia,Alexander X. Mooney,Alexander Mooney
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000588,"Pearce, Stevan",NM,R,"Pearce, Stevan",Mr. PEARCE,Stevan Pearce,
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Ryan Zinke
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Cynthia Lummis
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-09-17-pt1-PgH6126-2,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Gary Palmer
CREC-2015-09-17-pt1-PgH6133,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Katherine Clark
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. LIEU,Ted Lieu,
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-09-17-pt1-PgH6130,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,"Ruiz, Raul",Mr. RUIZ,Raul Ruiz,
CREC-2015-09-17-pt1-PgH6133-2,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6133-3,CREC-2015-09-17,2015-09-17,,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Katherine Clark
CREC-2015-09-17-pt1-PgH6134-2,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6134,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6135,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-2,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-3,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-4,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-5,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-6,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-8,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-7,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-9,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
CREC-2015-09-17-pt1-PgH6137-11,CREC-2015-09-17,2015-09-17,,,,,,,,,,,,
