granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-09-26-pt1-PgH5886,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2016-09-26-pt1-PgH5886,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",,Mr. CARSON of Indiana,Andre Carson
CREC-2016-09-26-pt1-PgH5886,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-09-26-pt1-PgH5885,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2016-09-26-pt1-PgH5885,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,C001072,"Carson, Andre",IN,D,"Carson, Andre",,Mr. CARSON of Indiana,Andre Carson
CREC-2016-09-26-pt1-PgH5885,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,F000456,"Fleming, John",LA,R,"Fleming, John",,Mr. FLEMING,John Fleming
CREC-2016-09-26-pt1-PgH5887,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-09-26-pt1-PgH5887,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-09-26-pt1-PgH5887,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-09-26-pt1-PgH5891,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-09-26-pt1-PgH5891,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-09-26-pt1-PgH5891,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,"Walz, Timothy J.",Timothy Walz,Mr. WALZ,Timothy J. Walz
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,"Poliquin, Bruce",,Mr. POLIQUIN,Bruce Poliquin
CREC-2016-09-26-pt1-PgH5888,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-09-26-pt1-PgH5892,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5892-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5893-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,"McCaul, Michael T.",Michael McCaul,Mr. McCAUL,Michael T. McCaul
CREC-2016-09-26-pt1-PgH5893-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2016-09-26-pt1-PgH5894,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5894-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,H001048,"Hunter, Duncan D.",CA,R,"Hunter, Duncan D.",Duncan D. Hunter,Mr. HUNTER,Duncan Hunter
CREC-2016-09-26-pt1-PgH5894-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",,Mr. GARAMENDI,John Garamendi
CREC-2016-09-26-pt1-PgH5894-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",,Mr. FARENTHOLD,Blake Farenthold
CREC-2016-09-26-pt1-PgH5893,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5905,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Susan Brooks,Mrs. BROOKS of Indiana,Susan W. Brooks
CREC-2016-09-26-pt1-PgH5905,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-09-26-pt1-PgH5905,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2016-09-26-pt1-PgH5906-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Suzan DelBene,Ms. DelBENE,Suzan K. DelBene
CREC-2016-09-26-pt1-PgH5892-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5906,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-09-26-pt1-PgH5907,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,"Honda, Michael M.",Michael Honda,Mr. HONDA,Michael M. Honda
CREC-2016-09-26-pt1-PgH5907-3,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-09-26-pt1-PgH5906-3,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-09-26-pt1-PgH5911,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5907-4,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,"Fortenberry, Jeff",,Mr. FORTENBERRY,Jeff Fortenberry
CREC-2016-09-26-pt1-PgH5907-2,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",,Mr. YODER,Kevin Yoder
CREC-2016-09-26-pt1-PgH5911-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5911-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5911-4,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5911-6,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5911-5,CREC-2016-09-26,2016-09-26,,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-09-26-pt1-PgH5912,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5912-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-4,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-5,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-6,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-7,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-8,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-9,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-10,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-11,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgH5913-12,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS-FrontMatter,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071-5,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071-6,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-09-26-pt1-PgS6073,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6071-4,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6073-2,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6074,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6075,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6072,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-09-26-pt1-PgS6075-2,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",,Mr. GRASSLEY,Chuck Grassley
CREC-2016-09-26-pt1-PgS6075-2,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-09-26-pt1-PgS6076-2,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-09-26-pt1-PgS6076,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-09-26-pt1-PgS6078,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,"Booker, Cory A.",Cory Booker,Mr. BOOKER,Cory A. Booker
CREC-2016-09-26-pt1-PgS6076-3,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2016-09-26-pt1-PgS6078-2,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,"Kirk, Mark Steven",Mark Steven Kirk,Mr. KIRK,Mark Kirk
CREC-2016-09-26-pt1-PgS6078-4,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6079,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6080-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6080-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6080-4,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6078-3,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-09-26-pt1-PgS6080,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6080-5,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6082,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6083,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6081,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6083-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6084,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6084-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6084-3,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6082-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6085,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6085-2,CREC-2016-09-26,2016-09-26,,,,,,,,,,,,
CREC-2016-09-26-pt1-PgS6085-5,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6085-6,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6085-3,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,"Paul, Rand",,Mr. PAUL,Rand Paul
CREC-2016-09-26-pt1-PgS6085-4,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-09-26-pt1-PgS6085-7,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6085-9,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6085-11,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-09-26-pt1-PgS6085-10,CREC-2016-09-26,2016-09-26,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
